sender,receiver,timestamp,message_length
509,389,2021-06-25 19:49:13,48
509,817,2021-06-25 19:53:45,44
509,277,2021-06-25 19:54:34,83
128,934,2021-06-25 21:17:34,68
144,42,2021-06-25 22:09:16,28
144,873,2021-06-25 23:20:23,54
752,1032,2021-06-25 23:38:50,29
586,394,2021-06-26 00:09:11,37
422,1060,2021-06-26 02:17:09,53
1097,884,2021-06-26 03:03:54,47
1097,127,2021-06-26 03:06:55,12
128,934,2021-06-26 03:39:02,42
422,394,2021-06-26 03:54:39,68
128,934,2021-06-26 04:38:54,59
509,595,2021-06-26 05:07:16,13
128,934,2021-06-26 05:19:24,25
128,934,2021-06-26 05:49:06,81
128,934,2021-06-26 06:03:36,10
173,103,2021-06-26 06:54:15,39
1097,127,2021-06-26 08:11:20,29
1097,884,2021-06-26 08:11:54,40
1097,191,2021-06-26 08:16:10,48
1097,191,2021-06-26 08:17:16,34
1097,191,2021-06-26 08:19:40,39
1097,103,2021-06-26 08:20:28,40
1097,1104,2021-06-26 08:31:49,84
1097,103,2021-06-26 08:31:59,19
1097,437,2021-06-26 08:47:43,72
422,1060,2021-06-26 08:56:42,63
144,873,2021-06-26 08:57:21,78
128,542,2021-06-26 09:06:18,30
128,542,2021-06-26 09:13:19,73
586,1107,2021-06-26 09:29:47,67
1097,884,2021-06-26 19:02:26,14
1097,437,2021-06-26 19:02:43,65
422,815,2021-06-26 19:18:06,80
162,851,2021-06-26 19:38:18,68
1097,884,2021-06-26 20:06:12,82
128,934,2021-06-26 23:11:46,25
598,542,2021-06-26 23:21:06,20
260,250,2021-06-27 00:48:03,10
260,509,2021-06-27 00:49:34,47
586,194,2021-06-27 01:42:31,60
128,934,2021-06-27 03:14:57,31
144,1111,2021-06-27 03:29:57,79
128,934,2021-06-27 04:32:12,66
598,400,2021-06-27 04:41:32,49
598,252,2021-06-27 04:41:42,69
605,462,2021-06-27 04:43:15,46
509,260,2021-06-27 04:44:46,66
598,67,2021-06-27 04:45:11,82
598,32,2021-06-27 04:45:21,80
598,19,2021-06-27 04:45:29,72
598,915,2021-06-27 04:45:44,11
509,306,2021-06-27 04:46:41,80
509,454,2021-06-27 04:51:54,50
509,454,2021-06-27 04:52:08,70
509,389,2021-06-27 04:52:28,23
605,462,2021-06-27 04:58:25,11
605,462,2021-06-27 05:00:53,19
605,462,2021-06-27 05:07:02,82
605,462,2021-06-27 05:14:24,75
509,306,2021-06-27 05:19:08,26
605,462,2021-06-27 05:34:58,30
586,513,2021-06-27 05:55:19,35
598,834,2021-06-27 05:59:05,16
598,834,2021-06-27 06:00:40,14
598,542,2021-06-27 06:18:27,22
598,194,2021-06-27 06:22:42,46
598,878,2021-06-27 06:24:22,56
260,1104,2021-06-27 06:36:00,60
386,422,2021-06-27 07:12:18,17
1005,546,2021-06-27 07:32:05,10
605,73,2021-06-27 07:49:20,46
605,1023,2021-06-27 07:51:26,79
1054,687,2021-06-27 07:53:00,37
605,1023,2021-06-27 07:56:22,66
260,1104,2021-06-27 07:57:55,60
586,513,2021-06-27 07:59:10,43
1097,194,2021-06-27 07:59:26,83
605,1023,2021-06-27 07:59:47,58
260,1107,2021-06-27 07:59:53,78
128,934,2021-06-27 08:01:20,62
422,386,2021-06-27 08:52:52,76
422,1060,2021-06-27 09:58:06,74
483,42,2021-06-27 14:53:02,22
128,573,2021-06-27 15:47:39,72
509,306,2021-06-27 16:01:40,45
509,454,2021-06-27 16:03:47,85
509,583,2021-06-27 16:04:57,29
509,1117,2021-06-27 16:31:52,79
509,975,2021-06-27 16:34:43,74
509,1111,2021-06-27 16:37:56,14
509,1103,2021-06-27 16:39:24,49
598,542,2021-06-27 18:30:34,65
483,583,2021-06-27 19:06:08,50
1054,277,2021-06-27 19:21:45,71
605,73,2021-06-27 19:34:14,18
317,679,2021-06-27 19:45:43,73
317,1111,2021-06-27 19:56:42,74
337,1042,2021-06-27 20:08:51,23
1021,1104,2021-06-27 20:37:14,76
598,523,2021-06-27 22:15:19,49
317,333,2021-06-27 22:15:42,16
598,980,2021-06-27 22:29:26,37
598,560,2021-06-27 22:29:40,83
598,32,2021-06-27 22:29:48,35
598,342,2021-06-27 22:29:58,62
598,878,2021-06-27 22:31:36,65
598,1071,2021-06-27 22:31:53,17
598,250,2021-06-27 22:33:41,21
598,1070,2021-06-27 22:34:23,18
598,325,2021-06-27 22:35:49,78
337,1042,2021-06-27 23:34:20,74
586,481,2021-06-28 00:11:08,10
598,523,2021-06-28 00:25:40,50
128,250,2021-06-28 00:34:48,39
598,250,2021-06-28 00:44:12,17
128,250,2021-06-28 00:44:50,26
598,980,2021-06-28 00:56:48,56
598,560,2021-06-28 00:57:08,14
598,325,2021-06-28 00:57:33,79
598,542,2021-06-28 00:58:22,49
598,367,2021-06-28 01:05:24,81
483,679,2021-06-28 01:19:47,60
483,42,2021-06-28 01:20:56,49
483,679,2021-06-28 01:24:25,19
483,42,2021-06-28 01:25:03,53
483,679,2021-06-28 01:29:32,64
483,42,2021-06-28 01:30:25,61
483,679,2021-06-28 01:32:22,13
483,42,2021-06-28 01:35:43,48
483,679,2021-06-28 01:38:58,54
483,679,2021-06-28 01:42:49,47
483,679,2021-06-28 01:48:05,48
483,679,2021-06-28 01:59:18,78
483,679,2021-06-28 02:10:15,82
598,325,2021-06-28 02:15:42,16
483,679,2021-06-28 02:16:20,38
483,34,2021-06-28 02:35:15,85
317,605,2021-06-28 02:45:45,66
317,605,2021-06-28 02:49:05,53
605,317,2021-06-28 02:49:40,51
317,605,2021-06-28 02:50:22,80
483,34,2021-06-28 03:14:54,80
483,679,2021-06-28 03:15:20,13
598,573,2021-06-28 03:16:31,82
317,992,2021-06-28 03:24:47,34
317,477,2021-06-28 03:26:22,22
605,32,2021-06-28 03:50:55,11
605,32,2021-06-28 03:52:13,54
605,32,2021-06-28 03:52:52,20
605,32,2021-06-28 03:56:02,67
605,32,2021-06-28 03:56:25,25
483,679,2021-06-28 03:59:05,12
483,34,2021-06-28 04:00:02,54
598,687,2021-06-28 04:05:21,62
317,992,2021-06-28 04:37:08,62
605,440,2021-06-28 04:47:12,16
605,181,2021-06-28 04:49:21,67
605,704,2021-06-28 04:54:19,10
605,704,2021-06-28 04:57:08,15
605,704,2021-06-28 04:58:14,52
605,704,2021-06-28 05:06:05,28
605,704,2021-06-28 05:09:36,35
605,704,2021-06-28 05:12:57,31
317,1111,2021-06-28 05:16:51,14
483,34,2021-06-28 05:17:42,31
605,704,2021-06-28 05:20:26,77
605,704,2021-06-28 05:23:59,44
605,32,2021-06-28 05:31:33,44
605,32,2021-06-28 05:32:16,67
605,32,2021-06-28 05:34:15,74
605,32,2021-06-28 05:36:01,54
605,32,2021-06-28 05:39:53,78
605,337,2021-06-28 05:49:04,15
586,1136,2021-06-28 05:53:41,34
1140,281,2021-06-28 06:00:04,18
128,250,2021-06-28 06:32:28,52
483,34,2021-06-28 06:51:18,28
422,308,2021-06-28 06:55:50,70
389,1042,2021-06-28 07:09:28,73
389,509,2021-06-28 07:10:53,24
422,308,2021-06-28 07:41:12,48
469,463,2021-06-28 07:44:10,50
469,463,2021-06-28 07:45:39,36
469,463,2021-06-28 07:50:37,87
422,308,2021-06-28 07:51:33,74
389,242,2021-06-28 07:51:46,55
389,830,2021-06-28 07:53:19,64
469,463,2021-06-28 07:56:58,43
469,806,2021-06-28 07:57:45,83
1097,440,2021-06-28 09:15:09,46
1097,687,2021-06-28 09:16:34,48
1097,191,2021-06-28 09:21:37,24
1097,191,2021-06-28 09:25:37,71
1097,687,2021-06-28 10:15:24,42
815,939,2021-06-28 10:30:04,53
598,1071,2021-06-28 15:13:16,14
598,1070,2021-06-28 15:13:25,84
337,605,2021-06-28 16:11:01,53
317,679,2021-06-28 16:49:53,24
1162,288,2021-06-28 17:26:10,76
1162,27,2021-06-28 17:32:16,35
1162,288,2021-06-28 17:36:22,69
1162,27,2021-06-28 17:38:30,84
483,193,2021-06-28 17:48:57,45
483,42,2021-06-28 17:49:33,62
586,626,2021-06-28 17:53:42,79
586,626,2021-06-28 17:58:21,52
586,626,2021-06-28 18:01:39,48
605,181,2021-06-28 18:35:10,80
598,1070,2021-06-28 19:18:16,64
509,1103,2021-06-28 19:38:42,22
509,454,2021-06-28 19:39:08,85
509,454,2021-06-28 19:39:21,73
509,389,2021-06-28 19:39:45,18
725,673,2021-06-28 19:40:26,26
509,1039,2021-06-28 20:05:19,83
389,509,2021-06-28 20:34:53,14
1097,687,2021-06-28 21:57:33,72
1097,440,2021-06-28 21:58:31,56
1097,191,2021-06-28 22:24:17,52
483,193,2021-06-28 22:26:19,62
317,477,2021-06-28 22:27:21,43
317,679,2021-06-28 22:28:47,10
317,840,2021-06-28 22:31:41,25
317,679,2021-06-28 22:33:28,38
317,679,2021-06-28 22:37:26,73
1054,277,2021-06-28 22:40:12,53
1054,212,2021-06-28 22:40:50,22
317,333,2021-06-28 22:52:44,14
408,590,2021-06-28 22:55:51,87
605,734,2021-06-28 23:02:29,52
734,605,2021-06-28 23:03:11,30
605,734,2021-06-28 23:04:10,73
734,605,2021-06-28 23:04:49,56
605,734,2021-06-28 23:06:09,42
734,605,2021-06-28 23:06:54,16
605,734,2021-06-28 23:07:36,78
734,605,2021-06-28 23:07:57,64
605,734,2021-06-28 23:08:59,76
734,1023,2021-06-28 23:09:00,74
734,605,2021-06-28 23:09:19,11
734,605,2021-06-28 23:12:40,36
605,734,2021-06-28 23:13:07,50
317,333,2021-06-28 23:13:44,72
317,333,2021-06-28 23:27:56,20
586,495,2021-06-29 00:01:35,21
389,830,2021-06-29 00:19:11,62
725,840,2021-06-29 00:30:52,73
337,352,2021-06-29 00:36:20,16
1021,939,2021-06-29 00:40:49,18
1021,1104,2021-06-29 00:43:14,49
908,1004,2021-06-29 00:51:54,58
1097,191,2021-06-29 01:08:34,39
598,1070,2021-06-29 01:41:00,27
598,209,2021-06-29 01:41:08,23
598,560,2021-06-29 01:41:22,81
1097,1170,2021-06-29 02:21:46,66
598,560,2021-06-29 02:53:53,46
586,481,2021-06-29 03:10:09,55
586,481,2021-06-29 03:12:13,67
586,616,2021-06-29 03:28:07,38
734,605,2021-06-29 03:32:26,28
734,617,2021-06-29 03:33:19,67
734,617,2021-06-29 03:35:13,37
734,617,2021-06-29 03:40:48,42
734,617,2021-06-29 03:42:59,76
734,617,2021-06-29 03:45:51,36
337,272,2021-06-29 03:46:36,79
734,617,2021-06-29 03:46:39,87
337,263,2021-06-29 03:47:13,31
469,697,2021-06-29 04:15:01,19
725,1132,2021-06-29 04:41:05,49
483,193,2021-06-29 04:49:37,63
483,193,2021-06-29 04:57:35,31
483,193,2021-06-29 05:25:46,46
483,193,2021-06-29 05:32:33,40
332,840,2021-06-29 05:33:42,26
332,281,2021-06-29 05:37:01,77
483,193,2021-06-29 05:39:34,26
332,281,2021-06-29 05:41:13,73
332,281,2021-06-29 05:41:27,63
332,281,2021-06-29 05:43:49,32
332,281,2021-06-29 05:48:04,81
605,277,2021-06-29 05:50:01,33
586,396,2021-06-29 05:50:01,55
586,378,2021-06-29 05:54:28,56
332,281,2021-06-29 05:54:30,45
586,396,2021-06-29 05:54:47,70
586,396,2021-06-29 05:56:00,79
586,396,2021-06-29 05:58:41,36
598,249,2021-06-29 05:59:10,11
598,1070,2021-06-29 06:00:17,39
586,378,2021-06-29 06:00:51,68
586,378,2021-06-29 06:07:35,40
605,277,2021-06-29 06:12:30,21
332,281,2021-06-29 06:15:42,64
605,277,2021-06-29 06:20:40,11
586,378,2021-06-29 06:20:48,24
605,277,2021-06-29 06:24:14,51
422,308,2021-06-29 06:25:47,39
605,277,2021-06-29 06:27:20,13
483,34,2021-06-29 06:47:01,64
605,181,2021-06-29 06:55:15,11
605,181,2021-06-29 06:59:02,37
605,272,2021-06-29 07:07:10,33
605,272,2021-06-29 07:10:02,44
605,272,2021-06-29 07:11:57,12
605,272,2021-06-29 07:13:40,37
586,481,2021-06-29 07:13:48,11
815,364,2021-06-29 07:32:37,56
815,277,2021-06-29 07:37:03,18
815,495,2021-06-29 07:37:28,72
422,615,2021-06-29 08:15:39,33
337,272,2021-06-29 08:21:25,76
337,272,2021-06-29 08:21:50,22
317,477,2021-06-29 08:24:32,37
605,479,2021-06-29 08:36:46,33
605,479,2021-06-29 08:37:36,83
605,479,2021-06-29 08:42:20,11
605,479,2021-06-29 08:43:11,82
605,1185,2021-06-29 08:43:55,87
317,308,2021-06-29 08:48:10,44
422,308,2021-06-29 10:03:00,51
317,308,2021-06-29 16:35:25,62
1142,1058,2021-06-29 17:08:43,80
260,949,2021-06-29 18:13:30,65
260,509,2021-06-29 18:14:27,80
260,398,2021-06-29 18:15:19,27
260,103,2021-06-29 18:16:50,52
483,1189,2021-06-29 18:37:15,30
483,1189,2021-06-29 19:31:32,34
734,1023,2021-06-29 19:37:26,15
332,352,2021-06-29 20:32:55,52
332,352,2021-06-29 20:36:58,24
725,1132,2021-06-29 20:42:03,27
483,1189,2021-06-29 20:42:33,78
725,713,2021-06-29 20:45:47,79
483,1189,2021-06-29 20:52:11,19
483,1189,2021-06-29 20:54:27,13
483,1189,2021-06-29 21:04:12,20
483,1189,2021-06-29 21:08:51,37
586,495,2021-06-29 21:25:11,42
586,378,2021-06-29 21:27:27,55
598,90,2021-06-29 21:32:15,19
598,1189,2021-06-29 21:33:03,23
483,1189,2021-06-29 21:38:41,48
483,372,2021-06-29 21:39:30,63
509,389,2021-06-29 23:06:03,46
509,260,2021-06-29 23:07:14,36
586,378,2021-06-29 23:43:08,10
586,570,2021-06-29 23:50:37,20
162,851,2021-06-30 00:01:56,87
598,487,2021-06-30 00:10:01,57
598,487,2021-06-30 00:18:55,51
144,1127,2021-06-30 01:02:08,76
422,615,2021-06-30 01:04:17,32
144,1200,2021-06-30 01:15:50,65
128,105,2021-06-30 01:28:47,25
389,509,2021-06-30 02:15:02,69
776,400,2021-06-30 02:21:47,83
776,704,2021-06-30 02:22:09,61
389,830,2021-06-30 04:01:06,46
815,1066,2021-06-30 04:37:01,63
725,1132,2021-06-30 04:46:43,45
586,378,2021-06-30 05:29:14,44
586,1029,2021-06-30 05:30:13,77
290,44,2021-06-30 05:33:46,60
290,63,2021-06-30 05:37:12,60
290,408,2021-06-30 05:38:54,79
725,638,2021-06-30 05:50:26,46
725,719,2021-06-30 05:58:19,25
144,1127,2021-06-30 06:07:33,61
144,290,2021-06-30 06:11:02,10
290,144,2021-06-30 06:18:46,65
144,290,2021-06-30 06:21:06,24
605,596,2021-06-30 06:25:57,63
605,704,2021-06-30 06:29:01,33
605,596,2021-06-30 06:32:39,49
605,704,2021-06-30 06:32:54,47
128,338,2021-06-30 06:34:15,46
605,704,2021-06-30 06:34:32,57
128,338,2021-06-30 06:38:55,54
586,378,2021-06-30 06:39:53,51
605,704,2021-06-30 06:40:31,80
128,338,2021-06-30 06:48:22,26
586,378,2021-06-30 06:58:23,79
598,1216,2021-06-30 07:08:20,72
815,609,2021-06-30 07:10:51,73
128,194,2021-06-30 07:21:57,64
317,308,2021-06-30 07:25:37,67
317,1120,2021-06-30 07:25:50,63
605,103,2021-06-30 07:28:22,33
586,378,2021-06-30 07:31:43,16
605,103,2021-06-30 07:32:25,37
605,277,2021-06-30 07:34:08,55
605,317,2021-06-30 07:34:42,56
605,103,2021-06-30 07:35:53,24
598,652,2021-06-30 07:36:00,12
605,103,2021-06-30 07:39:38,49
815,609,2021-06-30 07:40:20,50
605,615,2021-06-30 07:40:33,30
605,615,2021-06-30 07:42:48,23
128,338,2021-06-30 07:43:46,16
605,249,2021-06-30 07:43:57,82
815,609,2021-06-30 08:06:27,23
815,1113,2021-06-30 08:06:58,44
815,609,2021-06-30 08:17:56,62
128,338,2021-06-30 08:21:12,67
128,194,2021-06-30 08:21:22,45
815,609,2021-06-30 08:22:37,49
1080,1207,2021-06-30 08:23:48,65
128,338,2021-06-30 08:23:55,49
128,1080,2021-06-30 08:27:01,44
815,609,2021-06-30 08:41:30,47
128,878,2021-06-30 08:43:46,85
128,338,2021-06-30 08:44:24,56
815,609,2021-06-30 08:47:54,10
815,609,2021-06-30 08:59:34,71
815,609,2021-06-30 09:01:32,44
815,609,2021-06-30 09:08:44,63
815,609,2021-06-30 09:09:34,60
815,609,2021-06-30 09:12:44,43
815,609,2021-06-30 09:15:54,84
317,605,2021-06-30 15:50:53,23
1021,646,2021-06-30 15:51:35,29
598,652,2021-06-30 18:58:55,26
509,389,2021-06-30 19:42:49,70
386,422,2021-06-30 19:56:12,12
605,73,2021-06-30 20:16:58,21
144,1185,2021-06-30 20:23:03,75
144,189,2021-06-30 20:25:22,11
422,386,2021-06-30 20:47:21,40
389,509,2021-06-30 20:50:28,30
389,1059,2021-06-30 20:50:42,47
144,42,2021-06-30 20:54:05,16
144,189,2021-06-30 20:56:30,36
144,42,2021-06-30 21:04:08,49
1142,1058,2021-06-30 21:05:52,73
1142,990,2021-06-30 21:06:30,66
144,644,2021-06-30 21:08:27,78
144,42,2021-06-30 21:13:44,33
144,398,2021-06-30 21:15:29,58
144,189,2021-06-30 21:16:18,46
144,398,2021-06-30 21:16:36,15
408,290,2021-06-30 21:28:19,65
1097,1189,2021-06-30 21:31:57,84
408,317,2021-06-30 21:33:38,47
725,1132,2021-06-30 21:35:46,49
725,638,2021-06-30 21:42:11,79
317,739,2021-06-30 21:48:42,21
725,1217,2021-06-30 21:57:47,32
725,1217,2021-06-30 22:03:09,86
725,1217,2021-06-30 22:06:06,15
725,1217,2021-06-30 22:09:33,78
725,1217,2021-06-30 22:24:30,50
317,105,2021-06-30 22:59:18,17
144,42,2021-06-30 23:07:30,33
144,224,2021-06-30 23:09:44,11
317,479,2021-06-30 23:19:23,37
144,645,2021-06-30 23:24:03,43
144,224,2021-06-30 23:26:40,80
128,569,2021-07-01 01:40:49,36
128,12,2021-07-01 01:42:23,82
128,569,2021-07-01 01:49:37,75
128,569,2021-07-01 01:57:08,65
128,573,2021-07-01 02:00:28,44
128,569,2021-07-01 02:02:03,21
128,569,2021-07-01 02:09:21,65
128,706,2021-07-01 02:13:35,73
389,1059,2021-07-01 02:51:50,58
586,626,2021-07-01 04:27:23,18
317,479,2021-07-01 04:35:40,54
586,626,2021-07-01 04:36:25,80
586,1253,2021-07-01 04:39:52,75
173,342,2021-07-01 04:59:58,11
317,281,2021-07-01 05:01:35,35
317,281,2021-07-01 05:01:51,12
317,263,2021-07-01 05:16:08,55
128,706,2021-07-01 05:28:23,23
128,569,2021-07-01 05:39:46,84
370,101,2021-07-01 05:53:25,22
605,700,2021-07-01 06:05:19,23
605,103,2021-07-01 06:08:12,15
128,569,2021-07-01 06:08:14,54
128,569,2021-07-01 06:10:13,82
128,706,2021-07-01 06:14:22,85
605,103,2021-07-01 06:15:07,65
725,1260,2021-07-01 06:19:04,27
605,103,2021-07-01 06:21:50,79
725,1261,2021-07-01 06:24:24,17
1176,30,2021-07-01 06:30:51,68
725,1260,2021-07-01 06:31:01,85
128,569,2021-07-01 06:31:59,17
725,1260,2021-07-01 06:36:04,59
725,1260,2021-07-01 06:43:47,56
1176,856,2021-07-01 06:46:50,78
128,569,2021-07-01 06:49:00,33
725,1260,2021-07-01 06:50:21,84
725,1260,2021-07-01 06:58:15,12
509,364,2021-07-01 07:02:18,77
605,557,2021-07-01 07:05:26,66
725,1260,2021-07-01 07:06:07,50
725,1260,2021-07-01 07:10:19,44
605,337,2021-07-01 07:11:14,32
605,62,2021-07-01 07:14:30,70
317,263,2021-07-01 07:16:31,48
128,542,2021-07-01 07:16:54,28
725,1260,2021-07-01 07:17:26,63
337,605,2021-07-01 07:17:44,39
144,1185,2021-07-01 08:34:43,47
144,834,2021-07-01 08:39:50,62
1021,547,2021-07-01 08:48:38,18
144,1185,2021-07-01 08:53:33,74
725,638,2021-07-01 17:57:41,86
725,1260,2021-07-01 18:03:49,27
1142,990,2021-07-01 18:11:21,17
725,835,2021-07-01 19:30:20,56
144,644,2021-07-01 21:46:34,49
144,644,2021-07-01 21:50:43,10
144,644,2021-07-01 21:54:25,73
144,644,2021-07-01 21:56:42,40
144,644,2021-07-01 21:59:42,45
144,644,2021-07-01 22:02:16,87
144,644,2021-07-01 22:03:11,23
144,644,2021-07-01 22:04:27,30
144,644,2021-07-01 22:07:30,27
144,1278,2021-07-01 22:09:51,64
144,644,2021-07-01 22:13:31,41
144,644,2021-07-01 22:17:31,11
144,921,2021-07-01 22:18:23,53
144,644,2021-07-01 22:20:42,13
144,644,2021-07-01 22:22:24,27
509,815,2021-07-01 23:44:45,71
509,758,2021-07-01 23:45:41,69
605,272,2021-07-02 00:34:31,37
586,1253,2021-07-02 00:59:56,28
725,835,2021-07-02 01:02:25,73
725,1260,2021-07-02 01:06:48,61
586,1253,2021-07-02 02:01:38,20
386,422,2021-07-02 03:56:22,50
509,758,2021-07-02 05:17:17,46
908,263,2021-07-02 05:23:15,28
605,462,2021-07-02 06:29:02,80
483,1189,2021-07-02 08:07:51,36
483,1224,2021-07-02 08:08:58,82
483,199,2021-07-02 08:18:20,16
483,1224,2021-07-02 08:18:47,34
483,199,2021-07-02 08:23:05,61
483,199,2021-07-02 08:25:17,32
509,758,2021-07-02 18:20:59,18
483,1224,2021-07-02 20:25:12,25
815,1305,2021-07-03 00:02:05,38
815,423,2021-07-03 00:58:20,19
815,423,2021-07-03 01:09:11,76
725,1260,2021-07-03 01:34:37,49
605,272,2021-07-03 01:44:24,42
605,462,2021-07-03 01:46:16,56
1142,990,2021-07-03 01:48:41,56
483,1189,2021-07-03 03:34:05,53
598,357,2021-07-03 04:22:35,19
598,1071,2021-07-03 04:23:05,71
598,704,2021-07-03 04:24:06,83
128,242,2021-07-03 04:25:58,77
128,242,2021-07-03 05:07:46,13
128,242,2021-07-03 05:16:22,44
128,242,2021-07-03 05:52:11,53
586,194,2021-07-03 06:21:08,58
815,950,2021-07-03 07:59:11,74
598,560,2021-07-03 08:08:59,42
725,1260,2021-07-03 08:33:37,67
1274,1273,2021-07-03 08:46:42,68
1317,1318,2021-07-03 08:49:28,67
586,1316,2021-07-03 09:21:04,88
1274,840,2021-07-03 10:21:59,73
1317,1244,2021-07-03 10:22:42,48
422,1041,2021-07-03 10:46:38,34
422,1041,2021-07-03 10:52:36,38
422,386,2021-07-03 10:53:32,79
422,1041,2021-07-03 10:58:31,74
815,950,2021-07-03 12:09:15,26
725,638,2021-07-03 17:36:41,77
725,835,2021-07-03 17:38:35,79
725,638,2021-07-03 20:07:13,58
1142,990,2021-07-03 20:15:26,77
1317,781,2021-07-03 20:26:53,18
509,758,2021-07-03 21:38:05,61
1317,72,2021-07-03 22:22:21,76
1252,1231,2021-07-03 22:38:59,26
1317,638,2021-07-03 23:07:49,75
1317,1244,2021-07-03 23:09:34,76
598,652,2021-07-03 23:29:53,30
598,62,2021-07-03 23:30:07,33
598,84,2021-07-03 23:30:22,61
598,1189,2021-07-03 23:30:40,24
598,1303,2021-07-03 23:31:18,14
598,878,2021-07-03 23:31:40,55
389,1189,2021-07-04 00:38:32,52
725,638,2021-07-04 00:49:05,77
1252,1231,2021-07-04 01:02:37,17
586,1316,2021-07-04 02:57:17,80
586,1316,2021-07-04 03:34:44,68
509,272,2021-07-04 03:37:34,46
1021,701,2021-07-04 03:39:51,59
1021,105,2021-07-04 03:40:44,34
483,782,2021-07-04 03:53:24,18
483,1189,2021-07-04 03:53:35,53
725,1336,2021-07-04 04:44:04,28
908,332,2021-07-04 05:14:52,20
516,564,2021-07-04 06:14:24,16
605,254,2021-07-04 06:28:05,30
605,254,2021-07-04 06:29:08,16
605,254,2021-07-04 06:30:15,80
605,254,2021-07-04 06:32:42,12
605,254,2021-07-04 06:35:21,79
605,254,2021-07-04 06:38:32,20
643,638,2021-07-04 06:56:14,17
598,1032,2021-07-04 07:15:00,52
144,142,2021-07-04 07:30:29,54
598,346,2021-07-04 07:30:50,47
598,346,2021-07-04 07:36:45,15
128,1283,2021-07-04 07:36:47,68
598,353,2021-07-04 07:41:06,61
317,1283,2021-07-04 07:44:14,11
598,325,2021-07-04 07:49:14,17
1097,1283,2021-07-04 08:05:34,18
1317,1280,2021-07-04 08:47:32,36
1317,758,2021-07-04 08:51:29,33
1317,753,2021-07-04 08:55:18,61
1317,753,2021-07-04 08:55:23,41
586,1283,2021-07-04 09:11:32,27
1097,191,2021-07-04 09:13:52,45
1317,781,2021-07-04 09:45:01,61
422,1281,2021-07-04 09:57:46,55
422,1283,2021-07-04 09:57:59,62
422,1281,2021-07-04 10:03:41,18
815,950,2021-07-04 10:09:42,28
605,272,2021-07-04 13:59:07,28
725,835,2021-07-04 16:23:58,22
725,1132,2021-07-04 16:26:12,65
725,1018,2021-07-04 16:28:42,44
144,142,2021-07-04 16:33:06,32
509,758,2021-07-04 17:00:54,57
483,782,2021-07-04 17:29:43,32
408,306,2021-07-04 18:26:10,81
408,781,2021-07-04 18:27:41,31
408,1122,2021-07-04 18:44:52,84
605,1281,2021-07-04 19:08:46,31
1142,990,2021-07-04 19:20:30,82
1142,1058,2021-07-04 19:22:55,17
734,617,2021-07-04 20:30:06,10
734,617,2021-07-04 20:33:14,18
389,1283,2021-07-04 21:30:22,40
734,617,2021-07-04 21:38:16,78
908,1354,2021-07-04 22:33:17,46
469,463,2021-07-04 23:05:58,54
337,1283,2021-07-04 23:12:52,49
337,1168,2021-07-05 00:39:36,59
337,142,2021-07-05 00:41:36,66
337,1168,2021-07-05 00:41:47,44
389,1281,2021-07-05 01:10:45,69
389,1281,2021-07-05 01:13:25,46
483,1317,2021-07-05 01:29:24,36
586,1065,2021-07-05 01:31:28,88
128,211,2021-07-05 01:39:25,50
586,1072,2021-07-05 01:41:47,32
1171,966,2021-07-05 02:11:37,86
752,42,2021-07-05 02:13:09,41
752,42,2021-07-05 02:13:50,79
752,42,2021-07-05 02:54:19,25
1176,26,2021-07-05 03:21:28,38
1176,856,2021-07-05 03:29:17,26
605,272,2021-07-05 03:49:40,31
422,6,2021-07-05 04:06:31,32
1317,919,2021-07-05 04:08:15,56
725,1132,2021-07-05 04:10:36,71
1176,26,2021-07-05 04:37:42,50
337,1168,2021-07-05 04:54:14,11
516,94,2021-07-05 05:12:39,12
337,777,2021-07-05 05:25:40,47
483,821,2021-07-05 05:37:07,79
1176,26,2021-07-05 05:58:59,46
605,254,2021-07-05 06:11:10,83
725,547,2021-07-05 06:34:41,59
605,596,2021-07-05 06:39:22,33
725,547,2021-07-05 06:44:58,50
1021,176,2021-07-05 07:10:19,37
643,638,2021-07-05 07:12:33,48
598,878,2021-07-05 07:29:27,85
643,638,2021-07-05 07:30:08,61
598,878,2021-07-05 07:40:57,17
598,546,2021-07-05 07:47:31,15
1176,26,2021-07-05 07:50:07,52
173,1283,2021-07-05 07:51:29,80
173,1283,2021-07-05 07:51:46,30
1142,752,2021-07-05 08:07:03,15
1142,963,2021-07-05 08:10:26,54
1142,176,2021-07-05 08:15:15,43
1142,176,2021-07-05 08:18:36,17
128,1006,2021-07-05 08:43:37,35
1142,176,2021-07-05 08:48:04,18
752,1142,2021-07-05 08:50:57,37
908,560,2021-07-05 08:59:54,64
128,1006,2021-07-05 09:03:48,69
1274,1281,2021-07-05 09:06:52,88
128,1006,2021-07-05 09:07:40,87
1274,1281,2021-07-05 09:09:57,55
128,1006,2021-07-05 09:11:41,42
1274,1281,2021-07-05 09:16:15,12
1274,1281,2021-07-05 09:20:06,59
1274,1281,2021-07-05 10:04:29,36
1097,609,2021-07-05 10:15:49,15
1097,285,2021-07-05 10:16:08,48
586,1097,2021-07-05 14:47:05,32
1097,586,2021-07-05 15:26:24,29
1176,26,2021-07-05 15:48:27,63
1021,176,2021-07-05 16:01:20,67
586,1097,2021-07-05 16:43:47,65
752,943,2021-07-05 17:27:47,61
1274,1281,2021-07-05 17:28:23,71
